32000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
33000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
34000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
35000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
36000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
37000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
38000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
39000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
40000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
41000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
42000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
43000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
44000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
45000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
46000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
47000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
48000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
49000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
50000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
