25000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
26000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
27000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
28000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
29000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
30000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
31000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
32000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
33000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
34000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
35000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
36000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
37000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
38000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
39000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
40000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
41000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
42000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
43000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
44000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
45000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
46000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
47000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
48000,S;For_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Worker;0;S;C;Build;Worker;Down;5;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;0;S;C;Train;Ranged;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Heavy;0;S;C;Train;Heavy;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Light;0;S;C;Train;Light;Down;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;1;S;C;Harvest;1;S;If_B_then_S;B;HasNumberOfUnits;Worker;2;S;C;MoveToUnit;Ally;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;3;S;C;MoveToUnit;Enemy;Closest;S;If_B_then_S;B;HasNumberOfUnits;Worker;4;S;C;MoveToUnit;Enemy;Strongest;S;If_B_then_S;B;HasNumberOfUnits;Worker;5;S;C;MoveToUnit;Enemy;Weakest
