26000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
27000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
28000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
29000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
30000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
31000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
32000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
33000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
34000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
35000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
36000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
37000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
38000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
39000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
40000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
41000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
42000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
43000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
44000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
45000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
46000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
47000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
48000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
49000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
50000,S;For_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Base;5;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Build;Worker;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;1;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;0;S;C;Build;Barracks;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;2;S;S_S;S;If_B_then_S;B;HasNumberOfUnits;Barracks;1;S;C;Train;Ranged;Right;1;S;If_B_then_S;B;HasNumberOfUnits;Barracks;2;S;C;Train;Heavy;Right;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;5;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;HasUnitWithinDistanceFromOpponent;2;S;S_S;S;C;MoveToUnit;Enemy;Closest;S;C;Attack;;S;If_B_then_S;B;OpponentHasUnitInPlayerRange;S;C;MoveAway
