29000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
30000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
31000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
32000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
33000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
34000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
35000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
36000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
37000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
38000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
39000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
40000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
41000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
42000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
43000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
44000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
45000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
46000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
47000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
48000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
49000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
50000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
